seqid,source,type,start,end,score,strand,phase,length,ID,Dbxref,Is_circular,Name,gbkey,genome,mol_type,strain,substrain,gene,gene_biotype,gene_synonym,locus_tag,Parent,product,protein_id,transl_table,mobile_element_type,Note,pseudo,orig_protein_id,exception,transl_except
NC_000913.3,RefSeq,gene,2618075,2618776,,-,,702,gene-b2496,"ECOCYC:G7313,GeneID:946977",,hda,Gene,,,,,hda,protein_coding,"ECK2492,idaB,yfgE",b2496,,,,,,,,,,
NC_000913.3,RefSeq,gene,2618871,2620160,,-,,1290,gene-b2497,"ECOCYC:EG12129,GeneID:946978",,uraA,Gene,,,,,uraA,protein_coding,ECK2493,b2497,,,,,,,,,,
NC_000913.3,RefSeq,gene,2620246,2620872,,-,,627,gene-b2498,"ECOCYC:EG11332,GeneID:946979",,upp,Gene,,,,,upp,protein_coding,"ECK2494,uraP",b2498,,,,,,,,,,
NC_000913.3,RefSeq,gene,2621197,2622234,,+,,1038,gene-b2499,"ECOCYC:EG10798,GeneID:946975",,purM,Gene,,,,,purM,protein_coding,"ECK2495,purG,purI",b2499,,,,,,,,,,
NC_000913.3,RefSeq,gene,2622234,2622872,,+,,639,gene-b2500,"ECOCYC:EG10799,GeneID:946973",,purN,Gene,,,,,purN,protein_coding,"ade,ade(c),ECK2496",b2500,,,,,,,,,,
NC_000913.3,RefSeq,gene,2623044,2625110,,+,,2067,gene-b2501,"ECOCYC:EG11510,GeneID:946971",,ppk,Gene,,,,,ppk,protein_coding,ECK2497,b2501,,,,,,,,,,
NC_000913.3,RefSeq,gene,2625115,2626656,,+,,1542,gene-b2502,"ECOCYC:EG11403,GeneID:946970",,ppx,Gene,,,,,ppx,protein_coding,ECK2498,b2502,,,,,,,,,,
NC_000913.3,RefSeq,gene,2626695,2628938,,-,,2244,gene-b2503,"ECOCYC:G7314,GeneID:946968",,pdeF,Gene,,,,,pdeF,protein_coding,"ECK2499,yfgF",b2503,,,,,,,,,,
NC_000913.3,RefSeq,gene,2629290,2629481,,+,,192,gene-b2504,"ECOCYC:G7315,GeneID:946980",,yfgG,Gene,,,,,yfgG,protein_coding,ECK2500,b2504,,,,,,,,,,
NC_000913.3,RefSeq,gene,2629792,2630310,,+,,519,gene-b2505,"ECOCYC:G7316,GeneID:945709",,yfgH,Gene,,,,,yfgH,protein_coding,ECK2501,b2505,,,,,,,,,,
NC_000913.3,RefSeq,gene,2630326,2630865,,+,,540,gene-b2506,"ECOCYC:G7317,GeneID:945168",,yfgI,Gene,,,,,yfgI,protein_coding,ECK2502,b2506,,,,,,,,,,
NC_000913.3,RefSeq,gene,2630958,2632535,,-,,1578,gene-b2507,"ECOCYC:EG10420,GeneID:947334",,guaA,Gene,,,,,guaA,protein_coding,ECK2503,b2507,,,,,,,,,,
NC_000913.3,RefSeq,gene,2632604,2634070,,-,,1467,gene-b2508,"ECOCYC:EG10421,GeneID:946985",,guaB,Gene,,,,,guaB,protein_coding,"ECK2504,guaR",b2508,,,,,,,,,,
NC_000913.3,RefSeq,gene,2634232,2635602,,+,,1371,gene-b2509,"ECOCYC:EG11072,GeneID:946988",,xseA,Gene,,,,,xseA,protein_coding,"ECK2505,xse",b2509,,,,,,,,,,
NC_000913.3,RefSeq,gene,2635599,2635814,,-,,216,gene-b2510,"ECOCYC:G7318,GeneID:946984",,yfgJ,Gene,,,,,yfgJ,protein_coding,ECK2506,b2510,,,,,,,,,,
NC_000913.3,RefSeq,gene,2635884,2637356,,-,,1473,gene-b2511,"ECOCYC:G7319,GeneID:946983",,der,Gene,,,,,der,protein_coding,"ECK2507,engA,yfgK",b2511,,,,,,,,,,
NC_000913.3,RefSeq,gene,2637474,2638652,,-,,1179,gene-b2512,"ECOCYC:G7320,GeneID:946982",,bamB,Gene,,,,,bamB,protein_coding,"ECK2508,yfgL",b2512,,,,,,,,,,
NC_000913.3,RefSeq,gene,2638663,2639283,,-,,621,gene-b2513,"ECOCYC:G7321,GeneID:946981",,yfgM,Gene,,,,,yfgM,protein_coding,ECK2509,b2513,,,,,,,,,,
NC_000913.3,RefSeq,gene,2639301,2640575,,-,,1275,gene-b2514,"ECOCYC:EG10453,GeneID:946989",,hisS,Gene,,,,,hisS,protein_coding,ECK2510,b2514,,,,,,,,,,
NC_000913.3,RefSeq,gene,2640595,2640686,,-,,92,gene-b4761,"ECOCYC:G0-9385,GeneID:63925644",,sroE,Gene,,,,,sroE,ncRNA,"ECK4618,k20",b4761,,,,,,,,,,
NC_000913.3,RefSeq,gene,2640686,2641804,,-,,1119,gene-b2515,"ECOCYC:EG10370,GeneID:946991",,ispG,Gene,,,,,ispG,protein_coding,"ECK2511,gcpE",b2515,,,,,,,,,,
NC_000913.3,RefSeq,gene,2641831,2642844,,-,,1014,gene-b2516,"ECOCYC:EG10015,GeneID:946992",,rodZ,Gene,,,,,rodZ,protein_coding,"ECK2512,yfgA",b2516,,,,,,,,,,
NC_000913.3,RefSeq,gene,2643129,2644283,,-,,1155,gene-b2517,"ECOCYC:EG12401,GeneID:946249",,rlmN,Gene,,,,,rlmN,protein_coding,"ECK2513,yfgB",b2517,,,,,,,,,,
NC_000913.3,RefSeq,gene,2644433,2644864,,-,,432,gene-b2518,"ECOCYC:EG10650,GeneID:945611",,ndk,Gene,,,,,ndk,protein_coding,ECK2514,b2518,,,,,,,,,,
NC_000913.3,RefSeq,gene,2645013,2647325,,-,,2313,gene-b2519,"ECOCYC:G7322,GeneID:947152",,pbpC,Gene,,,,,pbpC,protein_coding,"ECK2515,yfgN",b2519,,,,,,,,,,
NC_000913.3,RefSeq,gene,2647326,2652287,,-,,4962,gene-b2520,"ECOCYC:G7323,GeneID:947302",,yfhM,Gene,,,,,yfhM,protein_coding,ECK2516,b2520,,,,,,,,,,
NC_000913.3,RefSeq,gene,2652494,2653339,,+,,846,gene-b2521,"ECOCYC:EG11600,GeneID:946993",,sseA,Gene,,,,,sseA,protein_coding,"ECK2517,mstA",b2521,,,,,,,,,,
NC_000913.3,RefSeq,gene,2653356,2653455,,-,,100,gene-b4811,"ECOCYC:G0-17086,GeneID:71004569",,timR,Gene,,,,,timR,ncRNA,ECK4668,b4811,,,,,,,,,,
NC_000913.3,RefSeq,gene,2653855,2654158,,+,,304,gene-b4440,"ECOCYC:G0-8879,GeneID:2847714",,ryfA,Gene,,,,,ryfA,ncRNA,"ECK2518,PAIR3b,tp1",b4440,,,,,,,,,,
NC_000913.3,RefSeq,gene,2654001,2654126,,+,,126,gene-b4812,"ECOCYC:G0-17087,GeneID:71004570",,timP,Gene,,,,,timP,protein_coding,ECK4669,b4812,,,,,,,,,,
NC_000913.3,RefSeq,gene,2654157,2654933,,-,,777,gene-b2522,"ECOCYC:EG11601,GeneID:946994",,sseB,Gene,,,,,sseB,protein_coding,ECK2519,b2522,,,,,,,,,,
NC_000913.3,RefSeq,gene,2655075,2656358,,-,,1284,gene-b2523,"ECOCYC:EG12310,GeneID:948766",,pepB,Gene,,,,,pepB,protein_coding,"ECK2520,yfhI",b2523,,,,,,,,,,
NC_000913.3,RefSeq,gene,2656536,2656736,,-,,201,gene-b2524,"ECOCYC:EG12311,GeneID:945196",,iscX,Gene,,,,,iscX,protein_coding,"ECK2521,yfhJ",b2524,,,,,,,,,,
NC_000913.3,RefSeq,gene,2656748,2657083,,-,,336,gene-b2525,"ECOCYC:EG11328,GeneID:947160",,fdx,Gene,,,,,fdx,protein_coding,ECK2522,b2525,,,,,,,,,,
NC_000913.3,RefSeq,gene,2657085,2658935,,-,,1851,gene-b2526,"ECOCYC:EG12130,GeneID:944885",,hscA,Gene,,,,,hscA,protein_coding,"ECK2523,hsc",b2526,,,,,,,,,,
NC_000913.3,RefSeq,gene,2658952,2659467,,-,,516,gene-b2527,"ECOCYC:EG12131,GeneID:946995",,hscB,Gene,,,,,hscB,protein_coding,"ECK2524,yfhE",b2527,,,,,,,,,,
NC_000913.3,RefSeq,gene,2659563,2659886,,-,,324,gene-b2528,"ECOCYC:EG12132,GeneID:946999",,iscA,Gene,,,,,iscA,protein_coding,"ECK2525,yfhF",b2528,,,,,,,,,,
NC_000913.3,RefSeq,gene,2659903,2660289,,-,,387,gene-b2529,"ECOCYC:G7324,GeneID:947002",,iscU,Gene,,,,,iscU,protein_coding,"ECK2526,nifU,yfhN",b2529,,,,,,,,,,
NC_000913.3,RefSeq,gene,2660317,2661531,,-,,1215,gene-b2530,"ECOCYC:G7325,GeneID:947004",,iscS,Gene,,,,,iscS,protein_coding,"ECK2527,nuvC,yfhO,yzzO",b2530,,,,,,,,,,
NC_000913.3,RefSeq,gene,2661643,2662131,,-,,489,gene-b2531,"ECOCYC:G7326,GeneID:945279",,iscR,Gene,,,,,iscR,protein_coding,"ECK2528,yfhP",b2531,,,,,,,,,,
NC_000913.3,RefSeq,gene,2662583,2663323,,-,,741,gene-b2532,"ECOCYC:G7327,GeneID:948610",,trmJ,Gene,,,,,trmJ,protein_coding,"ECK2529,yfhQ",b2532,,,,,,,,,,
NC_000913.3,RefSeq,gene,2663442,2664245,,+,,804,gene-b2533,"ECOCYC:EG10983,GeneID:947285",,suhB,Gene,,,,,suhB,protein_coding,"ECK2530,ssyA",b2533,,,,,,,,,,
NC_000913.3,RefSeq,gene,2664390,2665244,,+,,855,gene-b2534,"ECOCYC:G7328,GeneID:945059",,yfhR,Gene,,,,,yfhR,protein_coding,ECK2531,b2534,,,,,,,,,,
NC_000913.3,RefSeq,gene,2665435,2666715,,+,,1281,gene-b2535,"ECOCYC:G7329,GeneID:947009",,csiE,Gene,,,,,csiE,protein_coding,"csi-16,ECK2532",b2535,,,,,,,,,,
NC_000913.3,RefSeq,gene,2666707,2667846,,-,,1140,gene-b2536,"ECOCYC:G7330,GeneID:947007",,hcaT,Gene,,,,,hcaT,protein_coding,"ECK2533,yfhS",b2536,,,,,,,,,,
NC_000913.3,RefSeq,gene,2668006,2668896,,-,,891,gene-b2537,"ECOCYC:G7331,GeneID:947000",,hcaR,Gene,,,,,hcaR,protein_coding,"ECK2534,phdR,yfhT",b2537,,,,,,,,,,
NC_000913.3,RefSeq,gene,2668006,2668071,,-,,66,gene-b4706,"ECOCYC:G0-10716,GeneID:14678510",,iroK,Gene,,,,,iroK,protein_coding,ECK4518,b4706,,,,,,,,,,
NC_000913.3,RefSeq,gene,2669032,2670393,,+,,1362,gene-b2538,"ECOCYC:M009,GeneID:946998",,hcaE,Gene,,,,,hcaE,protein_coding,"digA,ECK2535,hcaA,hcaA1,phdC1,yfhU",b2538,,,,,,,,,,
NC_000913.3,RefSeq,gene,2670390,2670908,,+,,519,gene-b2539,"ECOCYC:M015,GeneID:946997",,hcaF,Gene,,,,,hcaF,protein_coding,"digB,ECK2536,hcaA,hcaA2,hcaB,phdC2,yfhV",b2539,,,,,,,,,,
NC_000913.3,RefSeq,gene,2670908,2671228,,+,,321,gene-b2540,"ECOCYC:G7334,GeneID:947015",,hcaC,Gene,,,,,hcaC,protein_coding,"ECK2537,hcaa3,phdB,yfhW",b2540,,,,,,,,,,
NC_000913.3,RefSeq,gene,2671225,2672037,,+,,813,gene-b2541,"ECOCYC:G7335,GeneID:945346",,hcaB,Gene,,,,,hcaB,protein_coding,"ECK2538,phdD,yfhX",b2541,,,,,,,,,,
NC_000913.3,RefSeq,gene,2672047,2673249,,+,,1203,gene-b2542,"ECOCYC:G7336,GeneID:945427",,hcaD,Gene,,,,,hcaD,protein_coding,"ECK2539,hcaa4,phdA,yfhY",b2542,,,,,,,,,,
NC_000913.3,RefSeq,gene,2673346,2673768,,+,,423,gene-b2543,"ECOCYC:G7337,GeneID:947365",,yphA,Gene,,,,,yphA,protein_coding,ECK2540,b2543,,,,,,,,,,
NC_000913.3,RefSeq,gene,2673816,2674688,,-,,873,gene-b2544,"ECOCYC:G7338,GeneID:947017",,yphB,Gene,,,,,yphB,protein_coding,ECK2541,b2544,,,,,,,,,,
NC_000913.3,RefSeq,gene,2674700,2675761,,-,,1062,gene-b2545,"ECOCYC:G7339,GeneID:947019",,yphC,Gene,,,,,yphC,protein_coding,ECK2542,b2545,,,,,,,,,,
NC_000913.3,RefSeq,gene,2675827,2676825,,-,,999,gene-b2546,"ECOCYC:G7340,GeneID:949063",,yphD,Gene,,,,,yphD,protein_coding,ECK2543,b2546,,,,,,,,,,
NC_000913.3,RefSeq,gene,2676850,2678361,,-,,1512,gene-b2547,"ECOCYC:G7341,GeneID:948990",,yphE,Gene,,,,,yphE,protein_coding,ECK2544,b2547,,,,,,,,,,
NC_000913.3,RefSeq,gene,2678384,2679367,,-,,984,gene-b2548,"ECOCYC:G7342,GeneID:947020",,yphF,Gene,,,,,yphF,protein_coding,ECK2545,b2548,,,,,,,,,,
NC_000913.3,RefSeq,gene,2679464,2682745,,-,,3282,gene-b2549,"ECOCYC:G7343,GeneID:947021",,yphG,Gene,,,,,yphG,protein_coding,ECK2546,b2549,,,,,,,,,,
NC_000913.3,RefSeq,gene,2682863,2684056,,+,,1194,gene-b2550,"ECOCYC:G7344,GeneID:947023",,yphH,Gene,,,,,yphH,protein_coding,ECK2547,b2550,,,,,,,,,,
NC_000913.3,RefSeq,gene,2684254,2685507,,-,,1254,gene-b2551,"ECOCYC:EG10408,GeneID:947022",,glyA,Gene,,,,,glyA,protein_coding,ECK2548,b2551,,,,,,,,,,
NC_000913.3,RefSeq,gene,2685835,2687025,,+,,1191,gene-b2552,"ECOCYC:EG10456,GeneID:947018",,hmp,Gene,,,,,hmp,protein_coding,"ECK2549,fsrB,hmpA",b2552,,,,,,,,,,
NC_000913.3,RefSeq,gene,2687070,2687408,,-,,339,gene-b2553,"ECOCYC:EG10384,GeneID:947016",,glnB,Gene,,,,,glnB,protein_coding,ECK2550,b2553,,,,,,,,,,
NC_000913.3,RefSeq,gene,2687469,2688803,,-,,1335,gene-b2554,"ECOCYC:EG11285,GeneID:947042",,glrR,Gene,,,,,glrR,protein_coding,"ECK2551,qseF,yfhA",b2554,,,,,,,,,,
NC_000913.3,RefSeq,gene,2688793,2689506,,-,,714,gene-b2555,"ECOCYC:EG12139,GeneID:947010",,qseG,Gene,,,,,qseG,protein_coding,"ECK2552,yfhG",b2555,,,,,,,,,,
NC_000913.3,RefSeq,gene,2689671,2691098,,-,,1428,gene-b2556,"ECOCYC:G7345,GeneID:947013",,glrK,Gene,,,,,glrK,protein_coding,"ECK2553,qseE,yfhK,yfhZ",b2556,,,,,,,,,,
NC_000913.3,RefSeq,gene,2691157,2691340,,-,,184,gene-b4441,"ECOCYC:G0-8910,GeneID:2847700",,glmY,Gene,,,,,glmY,ncRNA,"ECK2554,sroF,tke1",b4441,,,,,,,,,,
NC_000913.3,RefSeq,gene,2691656,2695543,,-,,3888,gene-b2557,"ECOCYC:EG10797,GeneID:947032",,purL,Gene,,,,,purL,protein_coding,"ECK2555,purI",b2557,,,,,,,,,,
NC_000913.3,RefSeq,gene,2695801,2697357,,+,,1557,gene-b2558,"ECOCYC:EG11373,GeneID:947028",,mltF,Gene,,,,,mltF,protein_coding,"ECK2556,yfhD",b2558,,,,,,,,,,
NC_000913.3,RefSeq,gene,2697354,2697857,,-,,504,gene-b2559,"ECOCYC:EG11372,GeneID:947027",,tadA,Gene,,,,,tadA,protein_coding,"ECK2557,yfhC",b2559,,,,,,,,,,
NC_000913.3,RefSeq,gene,2697915,2698550,,-,,636,gene-b2560,"ECOCYC:EG11371,GeneID:947026",,pgpC,Gene,,,,,pgpC,protein_coding,"ECK2558,yfhB",b2560,,,,,,,,,,
NC_000913.3,RefSeq,gene,2698759,2699607,,+,,849,gene-b2561,"ECOCYC:EG12308,GeneID:947030",,yfhH,Gene,,,,,yfhH,protein_coding,ECK2559,b2561,,,,,,,,,,
NC_000913.3,RefSeq,gene,2699663,2699923,,+,,261,gene-b2562,"ECOCYC:G7346,GeneID:947031",,yfhL,Gene,,,,,yfhL,protein_coding,ECK2560,b2562,,,,,,,,,,
NC_000913.3,RefSeq,gene,2700117,2700197,,-,,81,gene-b4687,"ECOCYC:G0-10634,GeneID:7751620",,shoB,Gene,,,,,shoB,protein_coding,"b4681,ECK4502,ryfB,yphI",b4687,,,,,,,,,,
NC_000913.3,RefSeq,gene,2700520,2700598,,+,,79,gene-b4608,"ECOCYC:G0-10598,GeneID:5061518",,ohsC,Gene,,,,,ohsC,ncRNA,"ECK4417,ryfC",b4608,,,,,,,,,,
NC_000913.3,RefSeq,gene,2700618,2700998,,-,,381,gene-b2563,"ECOCYC:EG10247,GeneID:947037",,acpS,Gene,,,,,acpS,protein_coding,"dpj,ECK2561",b2563,,,,,,,,,,
NC_000913.3,RefSeq,gene,2700998,2701729,,-,,732,gene-b2564,"ECOCYC:EG10693,GeneID:947039",,pdxJ,Gene,,,,,pdxJ,protein_coding,ECK2562,b2564,,,,,,,,,,
NC_000913.3,RefSeq,gene,2701741,2702469,,-,,729,gene-b2565,"ECOCYC:EG10832,GeneID:947038",,recO,Gene,,,,,recO,protein_coding,ECK2563,b2565,,,,,,,,,,
NC_000913.3,RefSeq,gene,2702481,2703386,,-,,906,gene-b2566,"ECOCYC:EG10270,GeneID:947036",,era,Gene,,,,,era,protein_coding,"ECK2564,rbaA,sdgE",b2566,,,,,,,,,,
NC_000913.3,RefSeq,gene,2703383,2704063,,-,,681,gene-b2567,"ECOCYC:EG10857,GeneID:947033",,rnc,Gene,,,,,rnc,protein_coding,ECK2565,b2567,,,,,,,,,,
NC_000913.3,RefSeq,gene,2704335,2705309,,-,,975,gene-b2568,"ECOCYC:EG10530,GeneID:947040",,lepB,Gene,,,,,lepB,protein_coding,"ECK2566,lep",b2568,,,,,,,,,,
NC_000913.3,RefSeq,gene,2705325,2707124,,-,,1800,gene-b2569,"ECOCYC:EG10529,GeneID:947051",,lepA,Gene,,,,,lepA,protein_coding,ECK2567,b2569,,,,,,,,,,
NC_000913.3,RefSeq,gene,2707322,2707801,,-,,480,gene-b2570,"ECOCYC:G7347,GeneID:947052",,rseC,Gene,,,,,rseC,protein_coding,ECK2568,b2570,,,,,,,,,,
NC_000913.3,RefSeq,gene,2707798,2708754,,-,,957,gene-b2571,"ECOCYC:G7348,GeneID:947054",,rseB,Gene,,,,,rseB,protein_coding,ECK2569,b2571,,,,,,,,,,
NC_000913.3,RefSeq,gene,2708754,2709404,,-,,651,gene-b2572,"ECOCYC:EG12341,GeneID:947053",,rseA,Gene,,,,,rseA,protein_coding,"ECK2570,mclA,yfiJ",b2572,,,,,,,,,,
NC_000913.3,RefSeq,gene,2709437,2710012,,-,,576,gene-b2573,"ECOCYC:EG11897,GeneID:947050",,rpoE,Gene,,,,,rpoE,protein_coding,"ECK2571,sigE",b2573,,,,,,,,,,
NC_000913.3,RefSeq,gene,2710009,2710164,,-,,156,gene-b4725,"ECOCYC:G0-16690,GeneID:38094969",,rseD,Gene,,,,,rseD,protein_coding,ECK4582,b4725,,,,,,,,,,
NC_000913.3,RefSeq,gene,2710420,2712042,,+,,1623,gene-b2574,"ECOCYC:EG10631,GeneID:947049",,nadB,Gene,,,,,nadB,protein_coding,"ECK2572,nic,nicB",b2574,,,,,,,,,,
NC_000913.3,RefSeq,gene,2712027,2712764,,-,,738,gene-b2575,"ECOCYC:EG11538,GeneID:947047",,yfiC,Gene,,,,,yfiC,protein_coding,"ECK2573,trmM",b2575,,,,,,,,,,
NC_000913.3,RefSeq,gene,2712896,2714230,,+,,1335,gene-b2576,"ECOCYC:EG10975,GeneID:947055",,srmB,Gene,,,,,srmB,protein_coding,"ECK2574,rbaB,rhlA",b2576,,,,,,,,,,
NC_000913.3,RefSeq,gene,2714439,2715320,,-,,882,gene-b2577,"ECOCYC:EG11785,GeneID:947064",,yfiE,Gene,,,,,yfiE,protein_coding,ECK2575,b2577,,,,,,,,,,
NC_000913.3,RefSeq,gene,2715423,2716010,,+,,588,gene-b2578,"ECOCYC:EG12445,GeneID:947065",,eamB,Gene,,,,,eamB,protein_coding,"ECK2576,yfiK",b2578,,,,,,,,,,
NC_000913.3,RefSeq,gene,2716066,2716449,,-,,384,gene-b2579,"ECOCYC:EG11784,GeneID:947068",,grcA,Gene,,,,,grcA,protein_coding,"ECK2577,yfiD",b2579,,,,,,,,,,
NC_000913.3,RefSeq,gene,2716754,2717443,,+,,690,gene-b2580,"ECOCYC:EG11058,GeneID:947067",,ung,Gene,,,,,ung,protein_coding,ECK2578,b2580,,,,,,,,,,
NC_000913.3,RefSeq,gene,2717491,2718528,,-,,1038,gene-b2581,"ECOCYC:EG11786,GeneID:947066",,yfiF,Gene,,,,,yfiF,protein_coding,ECK2579,b2581,,,,,,,,,,
NC_000913.3,RefSeq,gene,2718735,2719154,,+,,420,gene-b2582,"ECOCYC:EG11887,GeneID:947062",,trxC,Gene,,,,,trxC,protein_coding,"ECK2580,yfiG",b2582,,,,,,,,,,
NC_000913.3,RefSeq,gene,2719223,2719921,,+,,699,gene-b2583,"ECOCYC:G7349,GeneID:947057",,tapT,Gene,,,,,tapT,protein_coding,"ECK2581,tuaA,yfiP",b2583,,,,,,,,,,
NC_000913.3,RefSeq,gene,2719953,2722613,,+,,2661,gene-b2584,"ECOCYC:G7350,GeneID:947056",,patZ,Gene,,,,,patZ,protein_coding,"ECK2582,pka,yfiQ",b2584,,,,,,,,,,
NC_000913.3,RefSeq,gene,2722702,2722743,,+,,42,gene-b4782,"ECOCYC:G0-17028,GeneID:63925645",,pssL,Gene,,,,,pssL,protein_coding,ECK4639,b4782,,,,,,,,,,
NC_000913.3,RefSeq,gene,2722727,2724082,,+,,1356,gene-b2585,"ECOCYC:EG10781,GeneID:947059",,pssA,Gene,,,,,pssA,protein_coding,"ECK2583,pss",b2585,,,,,,,,,,
NC_000913.3,RefSeq,gene,2724128,2724451,,+,,324,gene-b2586,"ECOCYC:EG12857,GeneID:947060",,yfiM,Gene,,,,,yfiM,protein_coding,ECK2584,b2586,,,,,,,,,,
NC_000913.3,RefSeq,gene,2724448,2725746,,-,,1299,gene-b2587,"ECOCYC:EG10522,GeneID:947069",,kgtP,Gene,,,,,kgtP,protein_coding,"ECK2585,witA",b2587,,,,,,,,,,
NC_000913.3,RefSeq,gene,2725925,2725987,,+,,63,gene-b4783,"ECOCYC:G0-17029,GeneID:63925646",,yfiS,Gene,,,,,yfiS,protein_coding,ECK4639,b4783,,,,,,,,,,
NC_000913.3,RefSeq,gene,2726069,2726188,,-,,120,gene-b2588,"ECOCYC:EG30075,GeneID:947070",,rrfG,Gene,,,,,rrfG,rRNA,ECK2586,b2588,,,,,,,,,,
NC_000913.3,RefSeq,gene,2726281,2729184,,-,,2904,gene-b2589,"ECOCYC:EG30082,GeneID:947585",,rrlG,Gene,,,,,rrlG,rRNA,ECK2587,b2589,,,,,,,,,,
NC_000913.3,RefSeq,gene,2729369,2729444,,-,,76,gene-b2590,"ECOCYC:EG30035,GeneID:947076",,gltW,Gene,,,,,gltW,tRNA,ECK2588,b2590,,,,,,,,,,
NC_000913.3,RefSeq,gene,2729616,2731157,,-,,1542,gene-b2591,"ECOCYC:EG30089,GeneID:947071",,rrsG,Gene,,,,,rrsG,rRNA,ECK2589,b2591,,,,,,,,,,
NC_000913.3,RefSeq,gene,2731600,2734173,,-,,2574,gene-b2592,"ECOCYC:EG10157,GeneID:947077",,clpB,Gene,,,,,clpB,protein_coding,"ECK2590,htpM",b2592,,,,,,,,,,
NC_000913.3,RefSeq,gene,2734153,2734295,,-,,143,gene-b4609,"ECOCYC:G0-10600,GeneID:5061506",,ryfD,Gene,,,,,ryfD,ncRNA,ECK4418,b4609,,,,,,,,,,
NC_000913.3,RefSeq,gene,2734303,2735034,,-,,732,gene-b2593,"ECOCYC:EG12097,GeneID:947089",,yfiH,Gene,,,,,yfiH,protein_coding,"ECK2591,pgeF",b2593,,,,,,,,,,
NC_000913.3,RefSeq,gene,2735031,2736011,,-,,981,gene-b2594,"ECOCYC:EG12098,GeneID:947087",,rluD,Gene,,,,,rluD,protein_coding,"ECK2592,sfhB,yfiI",b2594,,,,,,,,,,
NC_000913.3,RefSeq,gene,2736146,2736883,,+,,738,gene-b2595,"ECOCYC:G7352,GeneID:947086",,bamD,Gene,,,,,bamD,protein_coding,"ecfD,ECK2593,yfiO",b2595,,,,,,,,,,
NC_000913.3,RefSeq,gene,2737154,2737495,,+,,342,gene-b2597,"ECOCYC:EG11151,GeneID:947129",,raiA,Gene,,,,,raiA,protein_coding,"ECK2594,pY,urf1,yfiA",b2597,,,,,,,,,,
NC_000913.3,RefSeq,gene,2737381,2737542,,+,,162,gene-b4805,"ECOCYC:G0-17078,GeneID:71004571",,raiZ,Gene,,,,,raiZ,ncRNA,ECK4662,b4805,,,,,,,,,,
NC_000913.3,RefSeq,gene,2737599,2737646,,+,,48,gene-b2598,"ECOCYC:EG11271,GeneID:947080",,pheL,Gene,,,,,pheL,protein_coding,"ECK2595,pheAE",b2598,,,,,,,,,,
NC_000913.3,RefSeq,gene,2737745,2738905,,+,,1161,gene-b2599,"ECOCYC:EG10707,GeneID:947081",,pheA,Gene,,,,,pheA,protein_coding,ECK2596,b2599,,,,,,,,,,
NC_000913.3,RefSeq,gene,2738948,2740069,,-,,1122,gene-b2600,"ECOCYC:EG11039,GeneID:947115",,tyrA,Gene,,,,,tyrA,protein_coding,ECK2597,b2600,,,,,,,,,,
NC_000913.3,RefSeq,gene,2740080,2741150,,-,,1071,gene-b2601,"ECOCYC:EG10078,GeneID:947084",,aroF,Gene,,,,,aroF,protein_coding,ECK2598,b2601,,,,,,,,,,
NC_000913.3,RefSeq,gene,2741360,2741725,,+,,366,gene-b2602,"ECOCYC:EG12446,GeneID:947106",,yfiL,Gene,,,,,yfiL,protein_coding,ECK2599,b2602,,,,,,,,,,
NC_000913.3,RefSeq,gene,2741875,2742393,,+,,519,gene-b2603,"ECOCYC:G7354,GeneID:947090",,yfiR,Gene,,,,,yfiR,protein_coding,ECK2600,b2603,,,,,,,,,,
NC_000913.3,RefSeq,gene,2742383,2743609,,+,,1227,gene-b2604,"ECOCYC:EG12880,GeneID:947091",,dgcN,Gene,,,,,dgcN,protein_coding,"ECK2601,yfiN",b2604,,,,,,,,,,
NC_000913.3,RefSeq,gene,2743625,2744107,,+,,483,gene-b2605,"ECOCYC:EG11152,GeneID:947094",,yfiB,Gene,,,,,yfiB,protein_coding,ECK2602,b2605,,,,,,,,,,
NC_000913.3,RefSeq,gene,2744183,2744530,,-,,348,gene-b2606,"ECOCYC:EG10880,GeneID:947096",,rplS,Gene,,,,,rplS,protein_coding,ECK2603,b2606,,,,,,,,,,
NC_000913.3,RefSeq,gene,2744572,2745339,,-,,768,gene-b2607,"ECOCYC:EG11023,GeneID:947099",,trmD,Gene,,,,,trmD,protein_coding,ECK2604,b2607,,,,,,,,,,
NC_000913.3,RefSeq,gene,2745370,2745918,,-,,549,gene-b2608,"ECOCYC:EG11153,GeneID:947101",,rimM,Gene,,,,,rimM,protein_coding,"ECK2605,yfjA",b2608,,,,,,,,,,
NC_000913.3,RefSeq,gene,2745937,2746185,,-,,249,gene-b2609,"ECOCYC:EG10915,GeneID:947103",,rpsP,Gene,,,,,rpsP,protein_coding,ECK2606,b2609,,,,,,,,,,
NC_000913.3,RefSeq,gene,2746434,2747795,,-,,1362,gene-b2610,"ECOCYC:EG10300,GeneID:947102",,ffh,Gene,,,,,ffh,protein_coding,ECK2607,b2610,,,,,,,,,,
NC_000913.3,RefSeq,gene,2747962,2748753,,+,,792,gene-b2611,"ECOCYC:G7355,GeneID:947098",,ypjD,Gene,,,,,ypjD,protein_coding,ECK2608,b2611,,,,,,,,,,
NC_000913.3,RefSeq,gene,2748774,2750060,,+,,1287,gene-b4461,"ECOCYC:EG12442,GeneID:2847739",,yfjD,Gene,,,,,yfjD,protein_coding,"b2612,b2613,ECK2609,ypjE",b4461,,,,,,,,,,
