seqid,source,type,start,end,score,strand,phase,length,ID,Dbxref,Is_circular,Name,gbkey,genome,mol_type,strain,substrain,gene,gene_biotype,gene_synonym,locus_tag,Parent,product,protein_id,transl_table,mobile_element_type,Note,pseudo,orig_protein_id,exception,transl_except
NC_000913.3,RefSeq,CDS,2984411,2985592,,-,0,1182,cds-NP_417321.2,"UniProtKB/Swiss-Prot:Q46939,GenBank:NP_417321.2,ECOCYC:G7464,GeneID:947324",,NP_417321.2,CDS,,,,,yqeF,,,b2844,gene-b2844,putative acyltransferase,NP_417321.2,11,,,,,,
NC_000913.3,RefSeq,CDS,2985847,2987076,,+,0,1230,cds-NP_417322.1,"UniProtKB/Swiss-Prot:P63340,GenBank:NP_417322.1,ECOCYC:G7465,GeneID:945028",,NP_417322.1,CDS,,,,,yqeG,,,b2845,gene-b2845,putative transporter YqeG,NP_417322.1,11,,,,,,
NC_000913.3,RefSeq,CDS,2987536,2988168,,+,0,633,cds-NP_417323.2,"UniProtKB/Swiss-Prot:Q46941,GenBank:NP_417323.2,ECOCYC:G7466,GeneID:945263",,NP_417323.2,CDS,,,,,yqeH,,,b2846,gene-b2846,putative LuxR family transcriptional regulator YqeH,NP_417323.2,11,,,,,,
NC_000913.3,RefSeq,CDS,2988502,2989311,,+,0,810,cds-NP_417324.1,"UniProtKB/Swiss-Prot:Q46942,GenBank:NP_417324.1,ECOCYC:G7467,GeneID:947327",,NP_417324.1,CDS,,,,,yqeI,,,b2847,gene-b2847,putative transcriptional regulator YqeI,NP_417324.1,11,,,,,,
NC_000913.3,RefSeq,CDS,2989304,2989786,,+,0,483,cds-NP_417325.4,"UniProtKB/Swiss-Prot:Q46943,GenBank:NP_417325.4,ECOCYC:G7468,GeneID:947328",,NP_417325.4,CDS,,,,,yqeJ,,,b2848,gene-b2848,protein YqeJ,NP_417325.4,11,,,,,,
NC_000913.3,RefSeq,CDS,2989819,2989899,,-,0,81,cds-YP_002791253.1,"UniProtKB/Swiss-Prot:C1P613,GenBank:YP_002791253.1,ECOCYC:G0-10650,GeneID:7751637",,YP_002791253.1,CDS,,,,,yqeL,,,b4683,gene-b4683,uncharacterized protein YqeL,YP_002791253.1,11,,,,,,
NC_000913.3,RefSeq,CDS,2989935,2990360,,-,0,426,cds-NP_417326.2,"UniProtKB/Swiss-Prot:P77136,GenBank:NP_417326.2,ECOCYC:G7469,GeneID:947329",,NP_417326.2,CDS,,,,,yqeK,,,b2849,gene-b2849,protein YqeK,NP_417326.2,11,,,,,,
NC_000913.3,RefSeq,CDS,2991268,2991759,,+,0,492,cds-NP_417328.1,"UniProtKB/Swiss-Prot:Q46787,GenBank:NP_417328.1,ECOCYC:G7471,GeneID:946986",,NP_417328.1,CDS,,,,,ygeG,,,b2851,gene-b2851,TPR repeat-containing putative chaperone YgeG,NP_417328.1,11,,,,,,
NC_000913.3,RefSeq,CDS,2992094,2993470,,+,0,1377,cds-NP_417329.1,"UniProtKB/Swiss-Prot:P76639,GenBank:NP_417329.1,ECOCYC:G7472,GeneID:946265",,NP_417329.1,CDS,,,,,ygeH,,,b2852,gene-b2852,putative transcriptional regulator YgeH,NP_417329.1,11,,,,,,
NC_000913.3,RefSeq,CDS,2993638,2993856,,+,0,219,cds-NP_417330.1,"UniProtKB/Swiss-Prot:Q46789,GenBank:NP_417330.1,ECOCYC:G7473,GeneID:947336",,NP_417330.1,CDS,,,,,ygeI,,,b2853,gene-b2853,protein YgeI,NP_417330.1,11,,,,,,
NC_000913.3,RefSeq,CDS,2996372,2997277,,-,0,906,cds-NP_417337.1,"UniProtKB/Swiss-Prot:P0CF56,GenBank:NP_417337.1,ECOCYC:G7480,GeneID:947346",,NP_417337.1,CDS,,,,,insD4,,,b2860,gene-b2860,IS2 insertion element protein InsB,NP_417337.1,11,,,,,,
NC_000913.3,RefSeq,CDS,2997235,2997600,,-,0,366,cds-NP_417338.3,"UniProtKB/Swiss-Prot:P0CF43,GenBank:NP_417338.3,ECOCYC:G7481,GeneID:947347",,NP_417338.3,CDS,,,,,insC4,,,b2861,gene-b2861,IS2 insertion element repressor InsA,NP_417338.3,11,,,,,,
NC_000913.3,RefSeq,CDS,2998034,2998828,,-,0,795,cds-YP_009518811.1,"UniProtKB/Swiss-Prot:Q46797,GenBank:YP_009518811.1,ECOCYC:G7483,GeneID:947344",,YP_009518811.1,CDS,,,,,ygeQ,,,b2863,gene-b2863,putative lipoprotein YgeQ,YP_009518811.1,11,,,,,,
NC_000913.3,RefSeq,CDS,2999136,2999891,,-,0,756,cds-NP_417341.4,"UniProtKB/Swiss-Prot:Q46798,GenBank:NP_417341.4,ECOCYC:G7484,GeneID:947352",,NP_417341.4,CDS,,,,,actS,,,b2865,gene-b2865,amidase activator,NP_417341.4,11,,,,,,
NC_000913.3,RefSeq,CDS,3000345,3002603,,+,0,2259,cds-NP_417342.1,"UniProtKB/Swiss-Prot:Q46799,GenBank:NP_417342.1,ECOCYC:G7485,GeneID:947116",,NP_417342.1,CDS,,,,,xdhA,,,b2866,gene-b2866,putative xanthine dehydrogenase molybdenum-binding subunit XdhA,NP_417342.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3002614,3003492,,+,0,879,cds-NP_417343.1,"UniProtKB/Swiss-Prot:Q46800,GenBank:NP_417343.1,ECOCYC:G7486,GeneID:947205",,NP_417343.1,CDS,,,,,xdhB,,,b2867,gene-b2867,putative xanthine dehydrogenase FAD-binding subunit XdhB,NP_417343.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3003489,3003968,,+,0,480,cds-NP_417344.1,"UniProtKB/Swiss-Prot:Q46801,GenBank:NP_417344.1,ECOCYC:G7487,GeneID:945148",,NP_417344.1,CDS,,,,,xdhC,,,b2868,gene-b2868,putative xanthine dehydrogenase [Fe-S]-binding subunit XdhC,NP_417344.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3004008,3005786,,-,0,1779,cds-NP_417345.1,"UniProtKB/Swiss-Prot:Q46802,GenBank:NP_417345.1,ECOCYC:G7488,GeneID:947320",,NP_417345.1,CDS,,,,,ygeV,,,b2869,gene-b2869,putative sigma(54)-dependent transcriptional regulator YgeV,NP_417345.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3006262,3007452,,+,0,1191,cds-YP_026185.1,"UniProtKB/Swiss-Prot:Q46803,GenBank:YP_026185.1,ECOCYC:G7489,GeneID:945826",,YP_026185.1,CDS,,,,,ygeW,,,b2870,gene-b2870,putative carbamoyltransferase YgeW,YP_026185.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3007510,3008706,,+,0,1197,cds-NP_417347.1,"UniProtKB/Swiss-Prot:P66899,GenBank:NP_417347.1,ECOCYC:G7490,GeneID:947012",,NP_417347.1,CDS,,,,,ygeX,,,b2871,gene-b2871,2%2C3-diaminopropionate ammonia-lyase,NP_417347.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3008764,3009975,,+,0,1212,cds-NP_417348.1,"UniProtKB/Swiss-Prot:P65807,GenBank:NP_417348.1,ECOCYC:G7491,GeneID:947360",,NP_417348.1,CDS,,,,,ygeY,,,b2872,gene-b2872,putative peptidase YgeY,NP_417348.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3010028,3011413,,+,0,1386,cds-NP_417349.4,"UniProtKB/Swiss-Prot:Q46806,GenBank:NP_417349.4,ECOCYC:G7492,GeneID:947359",,NP_417349.4,CDS,,,,,hyuA,,,b2873,gene-b2873,phenylhydantoinase,NP_417349.4,11,,,,,,
NC_000913.3,RefSeq,CDS,3011461,3012393,,+,0,933,cds-NP_417350.1,"UniProtKB/Swiss-Prot:Q46807,GenBank:NP_417350.1,ECOCYC:G7493,GeneID:947358",,NP_417350.1,CDS,,,,,yqeA,,,b2874,gene-b2874,putative amino acid kinase YqeA,NP_417350.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3012614,3014239,,-,0,1626,cds-NP_417351.1,"UniProtKB/Swiss-Prot:Q46808,GenBank:NP_417351.1,ECOCYC:G7494,GeneID:947357",,NP_417351.1,CDS,,,,,yqeB,,,b2875,gene-b2875,XdhC-CoxI family protein YqeB,NP_417351.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3014287,3015057,,-,0,771,cds-NP_417352.2,"UniProtKB/Swiss-Prot:Q46809,GenBank:NP_417352.2,ECOCYC:G7495,GeneID:947350",,NP_417352.2,CDS,,,,,yqeC,,,b2876,gene-b2876,uncharacterized protein YqeC,NP_417352.2,11,,,,,,
NC_000913.3,RefSeq,CDS,3015160,3015738,,+,0,579,cds-NP_417353.1,"UniProtKB/Swiss-Prot:Q46810,GenBank:NP_417353.1,ECOCYC:G7496,GeneID:947356",,NP_417353.1,CDS,,,,,mocA,,,b2877,gene-b2877,molybdenum cofactor cytidylyltransferase,NP_417353.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3016060,3019158,,+,0,3099,cds-NP_417354.1,"UniProtKB/Swiss-Prot:Q46811,GenBank:NP_417354.1,ECOCYC:G7497,GeneID:949068",,NP_417354.1,CDS,,,,,ygfK,,,b2878,gene-b2878,putative oxidoreductase%2C Fe-S subunit,NP_417354.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3019161,3020489,,+,0,1329,cds-NP_417355.4,"UniProtKB/Swiss-Prot:Q46812,GenBank:NP_417355.4,ECOCYC:G7498,GeneID:949072",,NP_417355.4,CDS,,,,,ssnA,,,b2879,gene-b2879,putative aminohydrolase SsnA,NP_417355.4,11,,,,,,
NC_000913.3,RefSeq,CDS,3020540,3021319,,+,0,780,cds-NP_417356.1,"UniProtKB/Swiss-Prot:P64557,GenBank:NP_417356.1,ECOCYC:G7499,GeneID:949071",,NP_417356.1,CDS,,,,,ygfM,,,b2880,gene-b2880,putative oxidoreductase,NP_417356.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3021316,3024186,,+,0,2871,cds-NP_417357.1,"UniProtKB/Swiss-Prot:Q46814,GenBank:NP_417357.1,ECOCYC:G7500,GeneID:949079",,NP_417357.1,CDS,,,,,xdhD,,,b2881,gene-b2881,fused putative xanthine/hypoxanthine oxidase: molybdopterin-binding subunit and Fe-S binding subunit,NP_417357.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3024351,3025751,,+,0,1401,cds-NP_417358.2,"UniProtKB/Swiss-Prot:P67444,GenBank:NP_417358.2,ECOCYC:G7501,GeneID:949075",,NP_417358.2,CDS,,,,,xanQ,,,b2882,gene-b2882,xanthine:H(+) symporter XanQ,NP_417358.2,11,,,,,,
NC_000913.3,RefSeq,CDS,3025766,3027085,,+,0,1320,cds-NP_417359.1,"UniProtKB/Swiss-Prot:P76641,GenBank:NP_417359.1,ECOCYC:G7502,GeneID:947366",,NP_417359.1,CDS,,,,,guaD,,,b2883,gene-b2883,guanine deaminase,NP_417359.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3027121,3028488,,+,0,1368,cds-YP_026186.1,"UniProtKB/Swiss-Prot:Q46817,GenBank:YP_026186.1,ECOCYC:G7503,GeneID:2847748",,YP_026186.1,CDS,,,,,ghxQ,,,b4464,gene-b4464,guanine/hypoxanthine transporter GhxQ,YP_026186.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3028524,3029012,,-,0,489,cds-NP_417362.4,"UniProtKB/Swiss-Prot:Q46819,GenBank:NP_417362.4,ECOCYC:G7505,GeneID:949016",,NP_417362.4,CDS,,,,,ygfS,,,b2886,gene-b2886,putative electron transport protein YgfS,NP_417362.4,11,,,,,,
NC_000913.3,RefSeq,CDS,3029012,3030931,,-,0,1920,cds-NP_417363.2,"UniProtKB/Swiss-Prot:Q46820,GenBank:NP_417363.2,ECOCYC:G7506,GeneID:949018",,NP_417363.2,CDS,,,,,ygfT,,,b2887,gene-b2887,putative oxidoreductase YgfT,NP_417363.2,11,,,,,,
NC_000913.3,RefSeq,CDS,3031367,3032815,,+,0,1449,cds-NP_417364.2,"UniProtKB/Swiss-Prot:Q46821,GenBank:NP_417364.2,ECOCYC:G7507,GeneID:949017",,NP_417364.2,CDS,,,,,uacT,,,b2888,gene-b2888,urate:H(+) symporter,NP_417364.2,11,,,,,,
NC_000913.3,RefSeq,CDS,3032817,3032942,,+,0,126,cds-YP_002791254.1,"UniProtKB/Swiss-Prot:C1P614,GenBank:YP_002791254.1,ECOCYC:G0-10656,GeneID:7751638",,YP_002791254.1,CDS,,,,,yqfG,,,b4684,gene-b4684,uncharacterized protein YqfG,YP_002791254.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3032939,3033010,,-,0,72,cds-YP_009518812.1,"UniProtKB/Swiss-Prot:P0DPP4,GenBank:YP_009518812.1,ECOCYC:G0-16747,GeneID:38094970",,YP_009518812.1,CDS,,,,,yqfH,,,b4753,gene-b4753,protein YqfH,YP_009518812.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3033065,3033613,,+,0,549,cds-NP_417365.1,"UniProtKB/Swiss-Prot:Q46822,GenBank:NP_417365.1,ECOCYC:G7508,GeneID:949020",,NP_417365.1,CDS,,,,,idi,,,b2889,gene-b2889,isopentenyl-diphosphate Delta-isomerase,NP_417365.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3033657,3035174,,-,0,1518,cds-NP_417366.1,"UniProtKB/Swiss-Prot:P0A8N3,GenBank:NP_417366.1,ECOCYC:EG10552,GeneID:947372",,NP_417366.1,CDS,,,,,lysS,,,b2890,gene-b2890,lysine--tRNA ligase,NP_417366.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3036208,3036282,,-,0,75,cds-NP_417367.1,"UniProtKB/Swiss-Prot:P07012,GenBank:NP_417367.1,ECOCYC:EG10762,GeneID:947369",,NP_417367.1,CDS,,,,,prfB,,,b2891,gene-b2891,peptide chain release factor RF2,NP_417367.1,11,,,,,ribosomal slippage,
NC_000913.3,RefSeq,CDS,3035184,3036206,,-,0,1023,cds-NP_417367.1,"UniProtKB/Swiss-Prot:P07012,GenBank:NP_417367.1,ECOCYC:EG10762,GeneID:947369",,NP_417367.1,CDS,,,,,prfB,,,b2891,gene-b2891,peptide chain release factor RF2,NP_417367.1,11,,,,,ribosomal slippage,
NC_000913.3,RefSeq,CDS,3036373,3038106,,-,0,1734,cds-NP_417368.1,"UniProtKB/Swiss-Prot:P21893,GenBank:NP_417368.1,ECOCYC:EG10830,GeneID:947367",,NP_417368.1,CDS,,,,,recJ,,,b2892,gene-b2892,ssDNA-specific exonuclease RecJ,NP_417368.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3038112,3038822,,-,0,711,cds-NP_417369.1,"UniProtKB/Swiss-Prot:P0AEG6,GenBank:NP_417369.1,ECOCYC:EG11070,GeneID:947363",,NP_417369.1,CDS,,,,,dsbC,,,b2893,gene-b2893,protein disulfide isomerase DsbC,NP_417369.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3038847,3039743,,-,0,897,cds-NP_417370.1,"UniProtKB/Swiss-Prot:P0A8P8,GenBank:NP_417370.1,ECOCYC:EG11071,GeneID:947362",,NP_417370.1,CDS,,,,,xerD,,,b2894,gene-b2894,site-specific recombinase,NP_417370.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3039855,3040376,,+,0,522,cds-NP_417371.1,"UniProtKB/Swiss-Prot:P0ABY4,GenBank:NP_417371.1,ECOCYC:EG12697,GeneID:947361",,NP_417371.1,CDS,,,,,fldB,,,b2895,gene-b2895,flavodoxin 2,NP_417371.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3040416,3040823,,-,0,408,cds-NP_417372.1,"UniProtKB/Swiss-Prot:Q46824,GenBank:NP_417372.1,ECOCYC:G7509,GeneID:947379",,NP_417372.1,CDS,,,,,ygfX,,,b2896,gene-b2896,protein YgfX,NP_417372.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3040804,3041070,,-,0,267,cds-NP_417373.1,"UniProtKB/Swiss-Prot:P64559,GenBank:NP_417373.1,ECOCYC:G7510,GeneID:947382",,NP_417373.1,CDS,,,,,sdhE,,,b2897,gene-b2897,FAD assembly factor,NP_417373.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3041313,3042293,,+,0,981,cds-NP_417374.1,"UniProtKB/Swiss-Prot:P0ADE8,GenBank:NP_417374.1,ECOCYC:G7511,GeneID:947384",,NP_417374.1,CDS,,,,,ygfZ,,,b2898,gene-b2898,folate-binding protein YgfZ,NP_417374.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3042489,3043148,,-,0,660,cds-NP_417375.1,"UniProtKB/Swiss-Prot:P67153,GenBank:NP_417375.1,ECOCYC:G7512,GeneID:947381",,NP_417375.1,CDS,,,,,trhA,,,b2899,gene-b2899,transmembrane homeostasis protein A,NP_417375.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3043312,3043623,,-,0,312,cds-NP_417376.1,"UniProtKB/Swiss-Prot:P67603,GenBank:NP_417376.1,ECOCYC:G7513,GeneID:947380",,NP_417376.1,CDS,,,,,yqfB,,,b2900,gene-b2900,N(4)-acetylcytidine amidohydrolase,NP_417376.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3043662,3045101,,+,0,1440,cds-NP_417377.1,"UniProtKB/Swiss-Prot:Q46829,GenBank:NP_417377.1,ECOCYC:G495,GeneID:947378",,NP_417377.1,CDS,,,,,bglA,,,b2901,gene-b2901,6-phospho-beta-glucosidase A,NP_417377.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3045158,3045901,,-,0,744,cds-NP_417378.1,"UniProtKB/Swiss-Prot:P52037,GenBank:NP_417378.1,ECOCYC:G7514,GeneID:947373",,NP_417378.1,CDS,,,,,ygfF,,,b2902,gene-b2902,putative oxidoreductase YgfF,NP_417378.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3046168,3049041,,-,0,2874,cds-NP_417379.1,"UniProtKB/Swiss-Prot:P33195,GenBank:NP_417379.1,ECOCYC:EG11810,GeneID:947394",,NP_417379.1,CDS,,,,,gcvP,,,b2903,gene-b2903,glycine decarboxylase,NP_417379.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3049160,3049549,,-,0,390,cds-NP_417380.1,"UniProtKB/Swiss-Prot:P0A6T9,GenBank:NP_417380.1,ECOCYC:EG10371,GeneID:947393",,NP_417380.1,CDS,,,,,gcvH,,,b2904,gene-b2904,glycine cleavage system H protein,NP_417380.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3049573,3050667,,-,0,1095,cds-NP_417381.1,"UniProtKB/Swiss-Prot:P27248,GenBank:NP_417381.1,ECOCYC:EG11442,GeneID:947390",,NP_417381.1,CDS,,,,,gcvT,,,b2905,gene-b2905,aminomethyltransferase,NP_417381.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3050958,3051041,,+,0,84,cds-YP_009518813.1,"UniProtKB/Swiss-Prot:P0DPP5,GenBank:YP_009518813.1,ECOCYC:G0-16748,GeneID:38094971",,YP_009518813.1,CDS,,,,,yqfI,,,b4754,gene-b4754,protein YqfI,YP_009518813.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3051115,3052317,,-,0,1203,cds-NP_417382.1,"UniProtKB/Swiss-Prot:P25535,GenBank:NP_417382.1,ECOCYC:EG11333,GeneID:947389",,NP_417382.1,CDS,,,,,ubiI,,,b2906,gene-b2906,2-octaprenylphenol 6-hydroxylase,NP_417382.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3052340,3053518,,-,0,1179,cds-NP_417383.1,"UniProtKB/Swiss-Prot:P25534,GenBank:NP_417383.1,ECOCYC:EG11324,GeneID:947388",,NP_417383.1,CDS,,,,,ubiH,,,b2907,gene-b2907,2-octaprenyl-6-methoxyphenol 4-hydroxylase,NP_417383.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3053515,3054840,,-,0,1326,cds-NP_417384.1,"UniProtKB/Swiss-Prot:P15034,GenBank:NP_417384.1,ECOCYC:EG10697,GeneID:947385",,NP_417384.1,CDS,,,,,pepP,,,b2908,gene-b2908,Xaa-Pro aminopeptidase,NP_417384.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3054866,3055444,,-,0,579,cds-NP_417385.4,"UniProtKB/Swiss-Prot:P0A8C4,GenBank:NP_417385.4,ECOCYC:EG11323,GeneID:947400",,NP_417385.4,CDS,,,,,ygfB,,,b2909,gene-b2909,PF03695 family protein YgfB,NP_417385.4,11,,,,,,
NC_000913.3,RefSeq,CDS,3055612,3055941,,+,0,330,cds-NP_417386.1,"UniProtKB/Swiss-Prot:P0ADS2,GenBank:NP_417386.1,ECOCYC:EG12878,GeneID:947404",,NP_417386.1,CDS,,,,,zapA,,,b2910,gene-b2910,cell division protein ZapA,NP_417386.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3056241,3056789,,+,0,549,cds-NP_417387.3,"UniProtKB/Swiss-Prot:P0AC28,GenBank:NP_417387.3,ECOCYC:EG11158,GeneID:945167",,NP_417387.3,CDS,,,,,fau,,,b2912,gene-b2912,5-formyltetrahydrofolate cyclo-ligase,NP_417387.3,11,,,,,,
NC_000913.3,RefSeq,CDS,3056890,3056949,,-,0,60,cds-YP_002791255.1,"UniProtKB/Swiss-Prot:C1P615,GenBank:YP_002791255.1,ECOCYC:G0-10631,GeneID:7751627",,YP_002791255.1,CDS,,,,,ibsC,,,b4665,gene-b4665,toxic peptide IbsC,YP_002791255.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3057178,3058410,,-,0,1233,cds-NP_417388.1,"UniProtKB/Swiss-Prot:P0A9T0,GenBank:NP_417388.1,ECOCYC:EG10944,GeneID:945258",,NP_417388.1,CDS,,,,,serA,,,b2913,gene-b2913,phosphoglycerate dehydrogenase,NP_417388.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3058666,3059325,,-,0,660,cds-NP_417389.1,"UniProtKB/Swiss-Prot:P0A7Z0,GenBank:NP_417389.1,ECOCYC:EG11443,GeneID:947407",,NP_417389.1,CDS,,,,,rpiA,,,b2914,gene-b2914,ribose-5-phosphate isomerase A,NP_417389.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3059753,3060646,,+,0,894,cds-NP_417391.1,"UniProtKB/Swiss-Prot:P0A8S1,GenBank:NP_417391.1,ECOCYC:EG10490,GeneID:944867",,NP_417391.1,CDS,,,,,argP,,,b2916,gene-b2916,DNA-binding transcriptional dual regulator ArgP,NP_417391.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3060850,3062994,,+,0,2145,cds-NP_417392.1,"UniProtKB/Swiss-Prot:P27253,GenBank:NP_417392.1,ECOCYC:EG11444,GeneID:945576",,NP_417392.1,CDS,,,,,scpA,,,b2917,gene-b2917,methylmalonyl-CoA mutase,NP_417392.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3062987,3063982,,+,0,996,cds-NP_417393.1,"UniProtKB/Swiss-Prot:P27254,GenBank:NP_417393.1,ECOCYC:EG11445,GeneID:947412",,NP_417393.1,CDS,,,,,argK,,,b2918,gene-b2918,methylmalonyl-CoA mutase-interacting GTPase YgfD,NP_417393.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3063993,3064778,,+,0,786,cds-NP_417394.4,"UniProtKB/Swiss-Prot:P52045,GenBank:NP_417394.4,ECOCYC:G7516,GeneID:947408",,NP_417394.4,CDS,,,,,scpB,,,b2919,gene-b2919,methylmalonyl-CoA decarboxylase,NP_417394.4,11,,,,,,
NC_000913.3,RefSeq,CDS,3064802,3066280,,+,0,1479,cds-NP_417395.1,"UniProtKB/Swiss-Prot:P52043,GenBank:NP_417395.1,ECOCYC:G7517,GeneID:947402",,NP_417395.1,CDS,,,,,scpC,,,b2920,gene-b2920,propionyl-CoA:succinate CoA transferase,NP_417395.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3066277,3067173,,-,0,897,cds-NP_417396.4,"UniProtKB/Swiss-Prot:P52044,GenBank:NP_417396.4,ECOCYC:G7518,GeneID:947401",,NP_417396.4,CDS,,,,,srsR,,,b2921,gene-b2921,DNA-binding transcriptional activator YgfI,NP_417396.4,11,,,,,,
NC_000913.3,RefSeq,CDS,3067340,3068080,,-,0,741,cds-NP_417397.1,"UniProtKB/Swiss-Prot:P0ADS6,GenBank:NP_417397.1,ECOCYC:EG11244,GeneID:947398",,NP_417397.1,CDS,,,,,yggE,,,b2922,gene-b2922,DUF541 domain-containing protein YggE,NP_417397.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3068173,3068808,,-,0,636,cds-NP_417398.1,"UniProtKB/Swiss-Prot:P11667,GenBank:NP_417398.1,ECOCYC:EG11159,GeneID:947418",,NP_417398.1,CDS,,,,,argO,,,b2923,gene-b2923,L-arginine exporter,NP_417398.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3068947,3069807,,-,0,861,cds-NP_417399.1,"UniProtKB/Swiss-Prot:P0C0S1,GenBank:NP_417399.1,ECOCYC:EG11160,GeneID:947416",,NP_417399.1,CDS,,,,,mscS,,,b2924,gene-b2924,small conductance mechanosensitive channel MscS,NP_417399.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3070165,3071244,,-,0,1080,cds-NP_417400.1,"UniProtKB/Swiss-Prot:P0AB71,GenBank:NP_417400.1,ECOCYC:EG10282,GeneID:947415",,NP_417400.1,CDS,,,,,fbaA,,,b2925,gene-b2925,fructose-bisphosphate aldolase class II,NP_417400.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3071459,3072622,,-,0,1164,cds-NP_417401.1,"UniProtKB/Swiss-Prot:P0A799,GenBank:NP_417401.1,ECOCYC:EG10703,GeneID:947414",,NP_417401.1,CDS,,,,,pgk,,,b2926,gene-b2926,phosphoglycerate kinase,NP_417401.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3072672,3073691,,-,0,1020,cds-NP_417402.1,"UniProtKB/Swiss-Prot:P0A9B6,GenBank:NP_417402.1,ECOCYC:EG10368,GeneID:947413",,NP_417402.1,CDS,,,,,epd,,,b2927,gene-b2927,D-erythrose-4-phosphate dehydrogenase,NP_417402.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3073976,3074689,,-,0,714,cds-NP_417403.1,"UniProtKB/Swiss-Prot:P11664,GenBank:NP_417403.1,ECOCYC:EG11161,GeneID:947419",,NP_417403.1,CDS,,,,,yggC,,,b2928,gene-b2928,P-loop NTPase domain-containing protein YggC,NP_417403.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3074686,3075195,,-,0,510,cds-NP_417404.1,"UniProtKB/Swiss-Prot:P11663,GenBank:NP_417404.1,ECOCYC:EG11162,GeneID:946861",,NP_417404.1,CDS,,,,,fumE,,,b2929,gene-b2929,fumarase E,NP_417404.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3075217,3076182,,-,0,966,cds-NP_417405.1,"UniProtKB/Swiss-Prot:P21437,GenBank:NP_417405.1,ECOCYC:EG11245,GeneID:947410",,NP_417405.1,CDS,,,,,yggF,,,b2930,gene-b2930,fructose 1%2C6-bisphosphatase YggF,NP_417405.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3076179,3077456,,-,0,1278,cds-YP_026187.1,"UniProtKB/Swiss-Prot:P52048,GenBank:YP_026187.1,ECOCYC:G7520,GeneID:2847686",,YP_026187.1,CDS,,,,,yggP,,,b4465,gene-b4465,putative zinc-binding dehydrogenase YggP,YP_026187.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3077471,3078859,,-,0,1389,cds-NP_417408.1,"UniProtKB/Swiss-Prot:P69826,GenBank:NP_417408.1,ECOCYC:EG11792,GeneID:945256",,NP_417408.1,CDS,,,,,cmtA,,,b2933,gene-b2933,mannitol-specific PTS enzyme IICB component CmtA,NP_417408.1,11,,,,,,
